year,rank,ISIN,name,country,cf_per_weight_tco2e_per_musd_invested,vw_weight,vw_cf_contribution
2022,7,JP3605400005,TOHOKU ELECTRIC PWR.,JP,10197.676116958628,0.0005008578596931571,5.107586233783923
2022,8,SG1R50925390,SEMBCORP INDUSTRIES,SG,8343.24848957834,0.0004706777295474705,3.926981256125096
2022,9,JP3228600007,KANSAI ELECTRIC PWR.,JP,2702.201912037195,0.001369219117475965,3.6999065172414336
2022,10,JP3449020001,TAIHEIYO CEMENT,JP,9722.279248133884,0.00037908671570410166,3.685586909333217
2023,1,HK0836012952,CHINA RESOURCES POWER,HK,13772.611402035373,0.001708528224730967,23.53089530862897
2023,2,JP3381000003,NIPPON STEEL,JP,3165.6263199887358,0.0033810289725602367,10.703074304181158
2023,3,JP3386030005,JFE HOLDINGS,JP,6008.922636960515,0.0013765696818197472,8.271700722440212
2023,4,JP3551200003,ELEC.POWER DEV.,JP,15780.26998425522,0.0005232171446359203,8.256507802745935
2023,5,HK2380027329,CHIN.PWR.INTDVT.,HK,9020.750859929061,0.0009133189912171419,8.238823075411576
2023,6,HK0002007356,CLP HOLDINGS,HK,2030.187623319149,0.0031732556671278563,6.442304381030323
2023,7,JP3605400005,TOHOKU ELECTRIC PWR.,JP,11821.893466357697,0.0004436484479926102,5.244764688683571
2023,8,JP3246400000,KYUSHU ELEC.POWER,JP,8811.211699682366,0.0004538665305381062,3.9991140839716053
2023,9,JP3228600007,KANSAI ELECTRIC PWR.,JP,2562.916440561867,0.0015180900406697579,3.890737923485756
2023,10,JP3449020001,TAIHEIYO CEMENT,JP,9643.528286561539,0.00035123835800325874,3.387177040729854
2024,1,HK0836012952,CHINA RESOURCES POWER,HK,15216.282739165596,0.0015588043573260594,23.719207836116638
2024,2,JP3381000003,NIPPON STEEL,JP,2813.650379548339,0.0036866225167511506,10.372866843508328
2024,3,HK2380027329,CHIN.PWR.INTDVT.,HK,10872.569664706922,0.0007432640308845838,8.081189955063515
2024,4,JP3386030005,JFE HOLDINGS,JP,4723.204285560547,0.0016260157385198132,7.680004504565679
2024,5,JP3551200003,ELEC.POWER DEV.,JP,13776.088137171231,0.0005220863821695519,7.19230801598461
2024,6,HK0002007356,CLP HOLDINGS,HK,1831.9038658442714,0.0033658300247987345,6.165877034203522
2024,7,JP3605400005,TOHOKU ELECTRIC PWR.,JP,10179.805027786406,0.0005373362138988709,5.469977891859437
2024,8,JP3898400001,MITSUBISHI,JP,286.3101184559599,0.011622293399121353,3.3275801998323558
2024,9,JP3228600007,KANSAI ELECTRIC PWR.,JP,1606.3809154383243,0.0020049672519261083,3.2207411295729234
2024,10,JP3449020001,TAIHEIYO CEMENT,JP,7614.556875816261,0.000404438110633472,3.079616996166242
