NAME,ISIN,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
TSUMURA,JP3535800001,,,,,,,,,,,,,30057.06,33765.04,,,,,,,32061.0,36441.0,37637.0,39385.0,42972.0,42744.0,
TDK,JP3538800008,,,,,,,,,,,,,,,,,92536.0,95912.0,78795.0,127660.0,120978.0,111341.0,136021.0,146774.0,146350.0,133616.0,
T & D HOLDINGS,JP3539220008,,,,,,,,0.0,397.0,434.0,440.0,2737.0,3063.0,2517.0,2598.0,2388.0,2358.0,2315.0,1997.0,1893.0,1816.0,1746.0,1882.0,1835.0,1697.0,1651.0,1653.0
THK,JP3539250005,,,,,,,,,,,,,,,,,,,,,,,,9171.0,7816.0,,
TEIJIN,JP3544000007,,,,,,,3480000.0,2602000.0,,,,1987703.0,,,1102357.0,,900000.0,860000.0,750000.0,688000.0,712000.0,,710000.0,770000.0,750000.0,670000.0,
TERUMO,JP3546800008,,,,,,,,,,,,,,,,80900.0,77111.0,57323.0,68444.0,57953.0,57483.0,60775.0,62085.0,66667.0,67148.0,64123.0,
DENA,JP3548610009,,,,,,,,,,,,,,,,,,,,,,13.0,19.0,13.0,,498.0,556.0
DENKA,JP3549600009,,,,,,,,,,,,,,,,,1856000.0,,,,,,,1620000.0,1559000.0,1393570.0,
ELEC.POWER DEV.,JP3551200003,,,,,,,,,45360000.0,50220000.0,49380000.0,46520000.0,52540000.0,46770000.0,54090000.0,,,,,,53990000.0,53330000.0,53580000.0,47950000.0,48910000.0,44390000.0,45940000.0
DENSO,JP3551500006,,,,,,,,,,,,,,585000.0,570000.0,640000.0,620000.0,610000.0,680000.0,690000.0,675000.0,711000.0,576000.0,602000.0,566000.0,545000.0,
DENTSU GROUP,JP3551520004,,,,,,,,,,,24253.0,0.0,,1250.02,1217.0,4799.0,4482.0,5170.0,5432.0,4981.0,4888.0,3540.0,3195.0,3267.0,4501.0,3001.0,
TOKAI CARBON,JP3560800009,,,,,,,,,,,,,,,,,,38990.0,44332.0,2430000.0,2164000.0,1825000.0,2070000.0,2018000.0,1900000.0,1745000.0,
CENTRAL JAPAN RAILWAY,JP3566800003,,,,,,,,,,,76000.0,78000.0,79000.0,80000.0,80000.0,80000.0,77000.0,73000.0,71000.0,74000.0,71000.0,73000.0,71000.0,71000.0,71000.0,66000.0,93000.0
TOKYO ELECTRON,JP3571400005,,,,,,,,,,,,10451.0,35573.0,8771.0,9006.0,11151.0,20000.0,20000.0,17000.0,17000.0,24000.0,28000.0,29000.0,16000.0,22000.0,21000.0,22000.0
TOKYO GAS,JP3573000001,,,,,,,97000.0,102000.0,,1024000.0,107000.0,,2403755.0,2718000.0,,2800000.0,3077000.0,3186000.0,3712000.0,3902000.0,3588000.0,3467000.0,3927000.0,3071000.0,4394000.0,4675000.0,4132000.0
TOKYU,JP3574200006,,,,,,,,,,,,,,,,,,,,,123541.25,147932.0,138129.0,146952.0,142878.0,141254.0,
TOKYO STEEL MNFG.,JP3579800008,,,,,,,,,,,,,,,,,,,,,324567.0,303698.0,255485.0,321930.0,369454.0,377996.0,
TOKYO TATEMONO,JP3582600007,,,,,,,,,,,,,,,2672.0,3493.0,3243.0,2553.0,2402.0,3300.0,17429.0,14950.0,15802.0,18234.0,14456.0,13808.0,
TOKYO ELECTRIC POWER CO. HDG.,JP3585800000,,,,,,,,,,,,,,,,,97221600.0,91420800.0,89046000.0,84335000.0,81604000.0,191000.0,203000.0,203000.0,205000.0,211000.0,
TBS HOLDINGS,JP3588600001,,,,,,,,,,,,,,,,,,,,,,4645.0,4394.0,3867.0,18010.0,18544.0,
TOSHIBA DEAD - DELIST.20/12/23,JP3592200004,,,,,,,,1434000.0,1434000.0,,,980000.0,570197.0,822000.0,751000.0,780000.0,750000.0,810000.0,840000.0,330000.0,340000.0,320000.0,280000.0,300000.0,270000.0,,
TOSOH,JP3595200001,,,,,,,,,6600000.0,7140000.0,6920000.0,7770608.0,7860000.0,6830000.0,6790000.0,6920000.0,6740000.0,7490000.0,7630000.0,7705000.0,7797000.0,7727000.0,7588000.0,7787000.0,7645000.0,7333000.0,
TOTO,JP3596200000,,,,,,242323.0,,,,,200000.0,133721.0,,166831.0,159000.0,167000.0,171000.0,168000.0,173000.0,181000.0,179000.0,182000.0,167000.0,188000.0,168000.0,141000.0,
TOBU RAILWAY,JP3597800006,,,,,,,,,,,,,,,,,,,,,,,,,128683.0,129255.0,
TOHO,JP3598600009,,,,,,,,,,,,,,,,,,,,,7186.9,6841.5,5460.0,5534.4,6042.8,5547.8,
TOHO ZINC,JP3599000001,,,,,,,,,,,,,,,,,,,,,,,,204000.0,200000.0,,
TOHO GAS,JP3600200004,,,,,,,,,,,,,,,,,,,,66998.0,66549.0,62353.0,70269.0,94542.0,83749.0,52077.0,55368.0
TOHOKU ELECTRIC PWR.,JP3605400005,,,,,,35228390.0,33908840.0,40838650.0,,,,,,,,,,,,32800000.0,31900000.0,30600000.0,31140000.0,32815000.0,31069000.0,33760000.0,
TOYO SUISAN KAISHA,JP3613000003,,,,,,,,,,,,,,,,,,,,,168400.0,167600.0,166300.0,166300.0,182900.0,167000.0,
TOYO SEIKAN GROUP HDG.,JP3613400005,,,,,,,,1772000.0,,1637000.0,1644000.0,712461.0,195000.0,187000.0,179000.0,555000.0,538000.0,529000.0,507000.0,467000.0,449000.0,436000.0,388000.0,399000.0,389000.0,370000.0,
TOYOBO,JP3619800000,,,,,,,,,,,,643200.0,,694279.0,700341.0,,,,692000.0,733000.0,709000.0,699000.0,718000.0,720000.0,712000.0,659170.0,
TORAY INDS.,JP3621000003,,,,,,,,,,,,2857754.0,,3142752.0,3168024.0,,,3380000.0,3330000.0,3210000.0,3310000.0,3280000.0,2810000.0,3043571.0,2810029.0,2491279.0,
TOKUYAMA,JP3625000009,,,,,,,,,,,,,,,,,,,,,6680000.0,7165000.0,6760000.0,6809000.0,6515000.0,6168000.0,5743000.0
LIXIL,JP3626800001,,,,,,,,,,,,488000.0,456000.0,496000.0,477000.0,370000.0,331000.0,546000.0,567000.0,580900.0,568000.0,545000.0,466000.0,510000.0,452000.0,425000.0,
TOPPAN HOLDINGS,JP3629000005,,,,,,,,,,,,279441.0,290446.0,295256.0,293624.0,275878.0,265694.0,254495.0,246935.0,239796.0,235048.0,247032.0,241728.0,380193.0,304695.0,256814.0,317562.0
TOYOTA MOTOR,JP3633400001,,,,,,,,,,,2910000.0,2792000.0,2809000.0,2727000.0,,2800000.0,2720000.0,2490000.0,2550000.0,2550000.0,2500000.0,2940000.0,2450000.0,2480000.0,2370000.0,2560000.0,
TOYODA GOSEI,JP3634200004,,,,,,,119000.0,110000.0,,,,,,,,,,,,,,123000.0,99000.0,101000.0,106200.0,90000.0,
TOYOTA INDS.,JP3634600005,,,,,,661571.0,652456.0,682056.0,,,202134.0,,,234198.0,193071.8,,,,,,,235170.0,223266.0,366621.0,355411.0,320812.0,306437.0
TOYOTA TSUSHO,JP3635000007,,,,,,,,,,,,,,,,,,,118947.0,218892.0,406403.0,421341.0,399786.0,472267.0,471820.0,444279.0,411741.0
TOYOTA BOSHOKU,JP3635400009,,,,,,,,83407.0,85968.0,,,,,,,,,49866.0,50623.0,63271.0,58087.0,53832.0,54668.0,46100.0,66092.0,64066.0,
TREND MICRO,JP3637300009,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,,,,,,,,,,,,,,,
DOWA HDG.,JP3638600001,,,,,,,,,,,598080.0,703000.0,,,855900.0,,,,,,1173400.0,1189300.0,1136800.0,1064300.0,1039000.0,1023800.0,
NIKON,JP3657400002,,,,,,71098.0,,,,,,31158.0,26056.0,27220.0,26523.0,24773.0,,24210.0,35818.0,40222.0,38130.0,37052.0,33898.0,34736.0,34668.0,29957.0,
NISHI-NIPPON FINL.HDG.,JP3658850007,,,,,,,,,,,,,,,,,,,,,,,,599.0,563.0,482.0,1488.0
WEST JAPAN RAILWAY,JP3659000008,,,,,,,,,,,,,,100000.0,,,,,,,,162364.0,139084.0,142161.0,144604.0,140805.0,
SOJITZ,JP3663900003,,,,,,,,,,,,,,,,,8723.0,7577.0,931930.0,747229.0,659251.0,979348.0,721934.0,721769.0,751233.0,577458.0,580904.0
NICHIREI,JP3665200006,,,,,,,,,,,,,,,40510.0,41088.0,41332.0,42968.0,43814.0,44000.0,43000.0,42000.0,42000.0,74316.0,77994.0,85000.0,
JGC HOLDINGS,JP3667600005,,,,,,,,,,,172217.0,119369.0,,,,,,,,,,,84325.0,87856.0,82943.0,83729.0,
NISSAN CHEMICAL,JP3670800006,,,,,,,,,,,,,,,,,,347118.0,316948.0,265014.0,245469.0,221264.0,220243.0,238958.0,230424.0,180409.0,184280.0
NISSAN MOTOR,JP3672400003,,,,,,,,,,,,,972804.0,1017943.0,835766.0,780970.0,861457.0,926790.0,963661.0,912476.0,725000.0,764929.0,550000.0,588000.0,585000.0,462000.0,
NISSIN FOODS HOLDINGS,JP3675600005,,,,,,,,,,,,,,,,,,,222000.0,221000.0,237000.0,254000.0,284000.0,293000.0,296000.0,287000.0,
NISSHIN SEIFUN,JP3676800000,,,,,,,,,,,,,,,,,,,,59000.0,87000.0,91000.0,87000.0,86000.0,83000.0,150000.0,
NISSHINBO HOLDINGS,JP3678000005,,,,,,,,,,,,264535.0,281087.0,295193.0,283957.0,,,,,,243800.0,246700.0,237900.0,134600.0,109300.0,89300.0,
NITTO DENKO,JP3684000007,,,,,,,,,,,,,425200.0,407699.0,410098.0,406506.0,439412.0,397144.0,379870.0,381505.0,365138.0,343471.0,363488.0,330370.0,299497.0,289000.0,
NITTO BOSEKI,JP3684400009,,,,,,,,,,,,,,,,,,,,,,,,142000.0,158000.0,140000.0,
NIPPON SHEET GLASS,JP3686800008,,,,,,,,,,4000000.0,4100000.0,3700000.0,3700000.0,3900000.0,3500000.0,3200000.0,3100000.0,3000000.0,,2900000.0,3103000.0,2970000.0,2817000.0,3028000.0,2910000.0,2922000.0,2817923.0
NIPPON EXPRESS HOLDINGS,JP3688370000,,,,,,,,,,,1097995.0,994091.0,964371.0,780234.0,777367.0,762226.0,750124.0,728378.0,718425.0,700797.0,663125.0,662000.0,567000.0,546000.0,547000.0,529000.0,
ORACLE JAPAN,JP3689500001,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,,,,,,,,,,,,,,,
NGK INSULATORS,JP3695200000,,,,,,,,,,,,,,,,,,,317000.0,320000.0,320000.0,309000.0,264000.0,290100.0,252000.0,238000.0,
AOZORA BANK,JP3711200000,,,,,,,,,,,,,,,,,,352.0,368.0,80.0,51.0,144.0,114.0,110.0,106.0,95.0,
NIPPON SANSO HOLDINGS,JP3711600001,,,,,,,,2153000.0,,,2223000.0,,,126000.0,120000.0,120000.0,106000.0,97000.0,102000.0,19000.0,14000.0,1061000.0,987000.0,1087000.0,1103000.0,1062000.0,1085000.0
NISSUI,JP3718800000,,,,,,,,,,,,,,,,,,,,,209705.0,215678.0,218628.0,207069.0,197731.0,213374.0,215668.0
NSK,JP3720800006,,,,,,,0.0,104000.0,104000.0,,,111500.0,129000.0,129500.0,,,,,137000.0,143000.0,142000.0,132000.0,120000.0,127000.0,107000.0,102000.0,
JAPAN STEEL WORKS,JP3721400004,,,,,,,,,,,,,,,,,,,93385.0,91155.0,88066.0,88901.0,59000.0,65000.0,61000.0,61000.0,
NIPPON SODA,JP3726200003,,,,,,,,,,,,,,,,,,,,,,,,60407.0,50070.0,46462.0,46460.0
JAPAN TOBACCO,JP3726800000,,,,,,,,,,,,423000.0,416000.0,420000.0,406000.0,393000.0,395000.0,402000.0,388000.0,378000.0,368394.3,339916.9,352204.66,340169.91,336982.2,320255.02,
SBI SHINSEI BANK,JP3729000004,,,,,,,,,,,,,,,,,,,,,516.0,400.0,916.0,1129.0,1176.0,,
NIPPON TELEVISION HDG.,JP3732200005,,,,,,,,,,,,,,,,,,,,,,,,986.0,2212.0,3956.2,
NEC,JP3733000008,,,,,,1310000.0,,1320000.0,,,,392965.0,,,76123.0,60000.0,58000.0,59000.0,54000.0,56000.0,52000.0,26000.0,22360.71,22000.0,20525.08,19970.08,16000.0
NIPPON ELEC.GLASS,JP3733400000,,,,,,,,,,,,,,,,,,,,,999000.0,734000.0,871000.0,790000.0,543000.0,466000.0,
NIDEC,JP3734800000,,,,,,,,,,,,81288.0,59328.81,13200.0,17366.0,,,,88000.0,92000.0,73000.0,62000.0,60000.0,57000.0,282000.0,253000.0,
NTT,JP3735400008,,,,,,267694.0,2735034.0,285842.0,76000.0,70000.0,224000.0,224000.0,267000.0,260000.0,240000.0,220000.0,220000.0,197000.0,190000.0,185000.0,250000.0,250000.0,238000.0,141000.0,166000.0,150000.0,
NITERRA,JP3738600000,,,,,,,,,,,,,,72190.0,,,,,6960.0,6830.0,70100.0,64700.0,62100.0,64400.0,52900.0,48000.0,
NHK SPRING,JP3742600004,,,,,,,,,,,,,,,,,,21516.75,17989.4,94000.0,96000.0,86000.0,80000.0,79000.0,43000.0,44000.0,
NH FOODS,JP3743000006,,,,,,,,,,323000.0,298000.0,285000.0,283000.0,274000.0,279000.0,279000.0,332000.0,334000.0,341000.0,348000.0,348000.0,348000.0,349000.0,492000.0,500834.0,430000.0,437000.0
NIPPON YUSEN KK,JP3753000003,,,,,,,,,,,,21684091.0,20798601.27,20328479.58,,,,21110000.0,21830000.0,20920000.0,14090784.0,13360688.0,11650054.0,12678695.0,11255044.0,11424566.0,
NITORI HOLDINGS,JP3756100008,,,,,,,,,,,,,,,,,,,,,39794.0,38172.0,42027.0,28132.0,31997.0,26950.0,27194.0
NINTENDO,JP3756600007,,,,,,,,,,,,,,,,,,,,,527.7,573.5,591.3,345.5,1744.4,1673.1,2410.9
NOMURA HDG.,JP3762600009,,,,,,,,,,,,2639.0,3650.0,,3629.0,3085.0,3116.0,2979.0,3022.0,2992.0,2960.0,2814.0,2152.0,1924.0,2473.0,2423.0,
NOMURA RESEARCH INST.,JP3762800005,,,,,,,,,,,,,,,,2000.0,1000.0,1000.0,1000.0,2000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,
HOUSE SHOKUHIN GP.HONSHA K K,JP3765400001,,,,,,,,,,,,,,,,,,54100.0,55200.0,56300.0,56000.0,54400.0,53893.0,56400.0,55332.0,55021.0,
HAKUHODO DY HDG.,JP3766550002,,,,,,,,,,,,,,,,,,,,262.0,435.0,403.0,325.0,354.0,160.0,355.07,
HASEKO,JP3768600003,,,,,,,,,,,,,,,,,,,30374.0,30374.0,31317.0,32604.0,38596.0,40487.0,34486.0,52224.0,
HACHIJUNI NAGANO BANK,JP3769000005,,,,,,,,,,,3060.4,2751.39,3210.0,2400.0,2865.2,3004.0,2554.0,2589.0,2692.0,2727.0,2755.0,2661.0,2689.0,2484.0,2379.0,3485.0,
HAMAMATSU PHOTONICS,JP3771800004,,,,,,,,,,,,,,,,,,,,,,12796.0,12599.0,11233.0,7130.0,5765.0,
HANKYU HANSHIN HDG.,JP3774200004,,,,,,,,,,,,,,,,,,,,,132635.0,129656.0,104772.0,104693.0,103476.0,108119.0,
BANDAI NAMCO HDG.,JP3778630008,,,,,,,,,,,,0.0,0.0,,0.0,,,,,1843.0,6156.0,6271.0,6039.0,5540.0,6131.0,7882.0,
PARK24,JP3780100008,,,,,,,,,,,,,,,,,,,,,,,139059.0,174778.0,200435.0,,
HIKARI TSUSHIN,JP3783420007,,,,,,,,,,,,,,,,,,,,,,,,1101.0,987.0,1102.0,
EAST JAPAN RAILWAY,JP3783600004,,,,,,,,,,,200000.0,210000.0,,,,1190000.0,1080000.0,1060000.0,1380000.0,1390000.0,1200000.0,1400000.0,1440000.0,1510000.0,1520000.0,1610000.0,1610000.0
HITACHI METALS DEAD - DELIST.29/12/22,JP3786200000,,,,,,,1130000.0,1298000.0,1291000.0,,,,,,346000.0,,,,,,,,,,,,
HITACHI CON.MCH.,JP3787000003,,,,,,,,,,,,34964.0,,,41967.25,,,41316.0,44517.0,51000.0,110000.0,101000.0,98988.0,99295.0,92806.0,91884.0,71115.0
HITACHI,JP3788600009,,,,,,,3932000.0,4336000.0,4429000.0,,,934912.0,932098.0,968128.0,912154.0,830000.0,810000.0,770000.0,1360000.0,2120000.0,1870000.0,1530000.0,1220000.0,1270000.0,490000.0,400000.0,390000.0
KANADEVIA,JP3789000001,,,,,,,,,,,,,,,,,,,,,,,,251000.0,198000.0,204100.0,
HITACHI TRANSPORT SYSTEM DEAD - DELIST.24/02/23,JP3791200003,,,,,,,,,,,,,,,,,,,,,,,40669.0,40519.0,,,
HINO MOTORS,JP3792600003,,,,,,171000.0,,,,,,,,,,,,,,,150000.0,148000.0,136000.0,151000.0,138000.0,121000.0,
HIROGIN HOLDINGS,JP3796150005,,,,,,,,,,,,,,,,,,,,,2283.5,2075.9,1933.8,1517.7,1365.3,1457.2,
HIROSE ELECTRIC,JP3799000009,,,,,,,,,,,,,,,,,,,2690.0,2332.0,2212.0,1995.0,1867.0,1679.0,1688.0,1258.0,
FAST RETAILING,JP3802300008,,,,,,,,,,,,,,,,,,11474.0,13209.0,12419.0,12295.0,13026.0,10029.0,9738.0,9558.0,8760.0,
FANUC,JP3802400006,,,,,,,,,,,,,,,,,,,,,,,47059.42,52804.27,58001.0,56266.0,
FUJIKURA,JP3811000003,,,,,,,,,,,,,,,28030.0,,,,,,,,24092.0,24240.0,22096.0,20159.0,20949.0
FUJIFILM HOLDINGS,JP3814000000,,,,,,,,,,,,764693.0,793333.0,773521.0,743856.0,,,,661000.0,687000.0,672000.0,633000.0,642000.0,674000.0,615000.0,563000.0,527000.0
SUBARU,JP3814800003,,,,,,,,,,,,,,,187000.0,,,,268962.0,271695.0,265049.0,277034.0,165851.0,162671.0,162062.0,154483.0,
FUJITSU,JP3818000006,,,,,,,,,,,,438000.0,321000.0,266000.0,225000.0,216000.0,197000.0,189000.0,208000.0,198000.0,147000.0,87000.0,75000.0,70000.0,65000.0,64000.0,
FUJI MEDIA HOLDINGS,JP3819400007,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
FUJI ELECTRIC,JP3820000002,,,,,,,642525.0,568003.0,,,,432042.0,254265.0,235443.0,209826.0,,,256900.0,220700.0,239000.0,273800.0,221900.0,202200.0,154500.0,139300.0,134300.0,127000.0
FURUKAWA,JP3826800009,,,,,,,,,,,,,,,,,,,,,5045.0,4838.0,4192.0,4296.0,3996.0,34287.0,
FURUKAWA ELECTRIC,JP3827200001,,,,,,,,,,,,,,,156000.0,148000.0,138000.0,155000.0,209000.0,238000.0,197000.0,172000.0,143000.0,128000.0,152782.0,146643.0,
BROTHER INDUSTRIES,JP3830000000,,,,,,,,,,,,,,,10619.0,10348.0,29389.0,75333.0,72819.0,67068.0,21622.0,17362.53,18355.54,18724.36,19040.31,18840.01,
BRIDGESTONE,JP3830800003,,,,,,,,,,,,,,2003000.0,2036000.0,1955000.0,1856000.0,1828000.0,1871000.0,1868000.0,1807000.0,1504000.0,1722000.0,1794000.0,1578982.0,1509385.0,
HEIWA REAL ESTATE,JP3834800009,,,,,,,,,,,,,,,,,,,,,,,,3011.0,2709.0,2817.0,
BENESSE HOLDINGS DEAD - DELIST.17/05/24,JP3835620000,,,,,,,,,,,,,,,,,,162.0,1794.0,120.0,89.0,88.0,76.0,75.0,73.0,,
HOYA,JP3837800006,,,,,,,,,,,,,,,,,27374.0,23346.0,21489.0,21466.0,22379.0,21000.0,16000.0,16000.0,13000.0,11000.0,17000.0
HOKUETSU,JP3841800000,,,,,,,,,,,,,,,,,,,,,,,,680000.0,697000.0,646000.0,
HOKUHOKU FINL. GP.,JP3842400008,,,,,,,,,,,,,,,,,,,,,,,,,4325.0,4739.0,4422.0
HOKURIKU ELEC.POWER,JP3845400005,,,,,,,11720000.0,,,,,10160000.0,12510000.0,18520000.0,,,,,,16997159.0,16472464.0,14250000.0,16690000.0,18760000.0,17480000.0,13150000.0,
HOKKAIDO ELEC.POWER,JP3850200001,,,,,,15300000.0,15900000.0,15480000.0,15080000.0,,,,,,,,,,,,,13090000.0,12800000.0,14100000.0,12000000.0,11540000.0,
HONDA MOTOR,JP3854600008,,,,,,,,,,,1214660.0,1283019.0,1418000.0,1240000.0,1410000.0,1410000.0,1380000.0,1310000.0,1280000.0,1350000.0,1380000.0,1240000.0,1120000.0,1160000.0,1090000.0,1070000.0,997000.0
MAKITA,JP3862400003,,,,,,,,,,,,,,,,,,,,,1644.0,4516.0,4876.0,20930.0,21401.0,19725.0,19938.0
MATSUI SECURITIES,JP3863800003,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,,,,,,,,,,,,,,,
PANASONIC HOLDINGS,JP3866800000,,,,,,,,,,,,758053.0,847855.0,743722.0,654169.0,610000.0,470000.0,430000.0,440000.0,460000.0,410000.0,390000.0,330000.0,337279.0,405791.0,316000.0,280000.0
MAZDA MOTOR,JP3868400007,,,,,,,,,,,,236050.0,216820.0,,150500.0,,,,,137000.0,135000.0,122000.0,97000.0,97000.0,113000.0,112000.0,119000.0
MATSUKIYOKARA,JP3869010003,,,,,,,,,,,,,,,,,,,,,,,,2225.0,2377.0,1764.0,3764.0
MABUCHI MOTOR,JP3870000001,,,,,,,,,,,,26854.0,,,,,,,3427.0,3231.0,2911.0,3265.0,4092.0,3317.0,2929.0,,
MARUI GROUP,JP3870400003,,,,,,,,,,,,,,,10727.0,13044.0,12580.0,14434.0,14920.0,14000.0,15109.0,13956.0,11090.0,10540.0,10043.0,8115.0,
MARUBENI,JP3877600001,,,,,,,,,,,,,,,148.0,137.0,135.0,,626278.0,682406.0,726708.0,773198.0,797975.0,1016487.0,1000124.0,948825.0,939015.0
MISUMI GROUP,JP3885400006,,,,,,,,,,,,,,,,,,,,,,10256.0,8708.0,7943.0,6427.0,6182.0,
MIZUHO FINL.GP.,JP3885780001,,,,,,,,,,,13323.0,17957.0,17119.12,17561.0,16177.0,15546.0,15735.0,15604.0,16025.0,16028.0,15845.0,14756.0,14053.0,11306.0,12453.0,11566.0,
MITSUI CHEMICALS,JP3888300005,,,,,,,,,,,,,4030000.0,4060000.0,3760000.0,,,4210000.0,4260000.0,4100000.0,3780000.0,3770000.0,3740000.0,,3545000.0,3675000.0,
MITSUI KINZOKU LIMITED,JP3888400003,,,,,,,,,,,,,,,689000.0,647600.0,,,,771000.0,748000.0,766000.0,779000.0,797000.0,802000.0,804000.0,
MS&AD INSURANCE GP.HDG.,JP3890310000,,,,,,,,,,,,,27190.0,23081.0,23005.0,23057.0,22983.0,25010.0,26315.0,27948.0,26161.0,23922.0,19686.0,17584.0,16804.0,15589.0,
SUMITOMO MITSUI FINL.GP.,JP3890350006,,,,,,,24230.0,24230.0,,,,,8445.0,6121.0,6277.0,10526.0,16308.0,16757.4,16803.0,17120.0,14863.0,13526.0,11405.0,19071.0,15041.0,14142.0,
MITSUI E&S,JP3891600003,,,,,,105286.0,126803.0,,,,,,,,,,,,,,,,,,8500.0,48000.0,
SUMITOMO MITSUI TRUST GROUP,JP3892100003,,,,,,,,,,,,,,,5592.0,5806.0,5577.0,5002.0,4907.0,4588.0,4376.0,4432.0,4307.0,4225.0,5411.0,4472.0,
MITSUI FUDOSAN,JP3893200000,,,,,,,,,,,,,,,,,,,,,89000.0,104000.0,115000.0,140000.0,183000.0,186000.0,209000.0
MITSUI,JP3893600001,,,,,,,,,,,,,,,1364000.0,1460000.0,384000.0,284000.0,314000.0,3448000.0,3189000.0,3298000.0,3868000.0,3771000.0,3006000.0,2637000.0,2803000.0
ISETAN MITSUKOSHI HDG.,JP3894900004,,,,,,,,,,,,,,,,43219.0,27373.0,27350.0,27281.0,25644.0,24234.0,22573.0,17030.0,17581.0,17700.0,29081.0,
MITSUBISHI GAS CHM.,JP3896800004,,,,,,,,,,,,,,,,,,,,,,603000.0,653000.0,770000.0,743000.0,715000.0,619000.0
MITSUBISHI,JP3898400001,,,,6528.72,,,,,,95100.0,1647173.0,70800.0,3205957.0,3205957.0,,1867000.0,1802000.0,1725000.0,5961000.0,5469000.0,6274107.0,6883788.0,6773666.0,21046000.0,19518000.0,20537397.0,
MITSUBISHI ESTATE,JP3899600005,,,,,,,,,,,,,,,,,,,,120634.0,108289.0,118351.0,116914.0,120713.0,110783.0,93034.0,
MITSUBISHI MOTORS,JP3899800001,,,,,,,,347000.0,334000.0,383000.0,,,,,,137000.0,132000.0,110000.0,102000.0,119000.0,119000.0,110000.0,80000.0,92000.0,95000.0,90000.0,85000.0
MITSUBISHI HEAVY INDS.,JP3900000005,,,,,,,,,,,,143840.0,143890.0,160169.0,155349.0,151200.0,,,,188712.0,184647.0,185000.0,151000.0,171000.0,137000.0,129000.0,
MITSUBISHI PAPER MILLS,JP3901200000,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,,,,,,,,,,,,,,,
MITSUBISHI LOGISTICS,JP3902000003,,,,,,,,,,,,,,,,,,,,,,,4771.0,6664.0,20347.0,15007.0,15368.0
MITSUBISHI ELECTRIC,JP3902400005,,,,,,,,,,,,438000.0,358000.0,362000.0,322000.0,370000.0,400000.0,370000.0,380000.0,310000.0,278000.0,265000.0,242000.0,276000.0,272000.0,234000.0,
MITSUBISHI UFJ FINL.GP.,JP3902900004,,,,,,,,,19760.0,21153.0,18644.0,17636.0,18317.0,19832.0,18556.0,13139.0,11947.0,11344.0,11421.0,11836.0,10795.0,,29512.0,27431.0,31051.0,27424.0,
MITSUBISHI MATERIALS,JP3903000002,,,,,,,,8207000.0,,,,10059000.0,4168000.0,10595000.0,10626000.0,10891000.0,10923000.0,10346000.0,10412000.0,10060000.0,9816000.0,9415000.0,9176000.0,9069000.0,919000.0,962000.0,787000.0
MINEBEA MITSUMI,JP3906000009,,,,,,,,,,,,,,,,,,,,,,67100.0,79100.0,107000.0,109000.0,98927.0,
TOKIO MARINE HOLDINGS,JP3910660004,,,,,,,,,11696.0,,,4442.0,17129.0,18013.0,17918.0,15900.0,14830.0,14954.0,14916.0,14474.0,15007.0,17478.0,13163.0,13022.0,13362.0,13685.0,12517.0
MURATA MANUFACTURING,JP3914400001,,,,,,101514.0,455154.0,479514.0,,,,124788.0,122364.16,122400.0,122200.0,,,122000.0,141000.0,251000.0,312000.0,293000.0,278000.0,260000.0,264000.0,195000.0,
MEIDENSHA,JP3919800007,,,,,,,,,,,,,,,,,,,,,,,20009.0,16903.0,20329.0,20499.0,
YAKULT HONSHA,JP3931600005,,,,,,,,,,,,,,,,,,,,,,,,,258112.0,230278.0,233355.0
LY,JP3933800009,,,,,,,,,,,,,,,,,,,27.0,2.0,3614.0,4203.0,3672.0,3721.0,3646.0,3554.0,3395.0
YAMAZAKI BAKING,JP3935600001,,,,,,,,,,,,,,,,,,,,322000.0,395000.0,391000.0,386000.0,383000.0,370000.0,,
YAMADA HOLDINGS,JP3939000000,,,,,,,,,,,,,,,,,,,,,10000.0,11000.0,54000.0,53000.0,53000.0,48000.0,
YAMATO HDG.,JP3940000007,,,,,,,,,,,,,,594214.0,584329.0,459000.0,458000.0,,,657000.0,668367.0,661193.0,668554.0,673213.0,659537.0,656732.0,
YAMATO KOGYO,JP3940400009,,,,,,,,,,,,,,,,,,,,,,,55000.0,59000.0,60000.0,228990.0,
ASTELLAS PHARMA,JP3942400007,,,,,,,,,,,,205000.0,91000.0,83000.0,79000.0,82000.0,102978.0,98500.0,94547.0,87429.0,82093.0,70898.0,63276.0,63691.0,59051.0,57124.0,
YAMAHA,JP3942600002,,,,,,,,,,,,,,,,,,26000.0,,23000.0,22000.0,23000.0,22000.0,24000.0,22000.0,20000.0,18000.0
YAMAHA MOTOR,JP3942800008,,,,,,,,,,,,,,,190658.78,166518.95,149000.0,147281.0,149043.0,146167.0,155847.0,130174.0,151002.0,154950.0,144959.0,,
