RebalanceDate,ISIN,Weight
2018-12-31,SG1R89002252,3.479173366787357e-19
2018-12-31,SG1S04926220,0.0
2018-12-31,SG1S76928401,1.0897885030765595e-18
2018-12-31,SG1S83002349,0.0
2018-12-31,SG1T58930911,5.9203569071078e-20
2018-12-31,SG1T75931496,6.189056540944391e-18
2018-12-31,SG1U68934629,4.631138175053206e-19
2018-12-31,SG1V61937297,0.0
2018-12-31,SG2B80958517,0.0
2018-12-31,SG9999000020,5.97916523524813e-19
2018-12-31,SG9999003735,0.0
2018-12-31,SGXE21576413,0.0
2018-12-31,SGXE34184239,7.018474132340899e-19
2018-12-31,US89677Q1076,0.002791445052856609
2019-12-31,AU000000ABC7,2.5338323622391712e-18
2019-12-31,AU000000ALL7,0.0
2019-12-31,AU000000AMP6,0.0
2019-12-31,AU000000ANN9,0.0
2019-12-31,AU000000ANZ3,2.2816379891310506e-19
2019-12-31,AU000000APA1,0.0
2019-12-31,AU000000ASX7,0.0
2019-12-31,AU000000BEN6,0.0
2019-12-31,AU000000BHP4,1.5404322365663707e-18
2019-12-31,AU000000BLD2,0.0
2019-12-31,AU000000BOQ8,0.0
2019-12-31,AU000000BPT9,3.242765567557116e-19
2019-12-31,AU000000BSL0,0.0
2019-12-31,AU000000BWP3,0.0
2019-12-31,AU000000CBA7,2.3662443155293235e-20
2019-12-31,AU000000CGF5,2.6819160807887304e-18
2019-12-31,AU000000CIM7,0.0
2019-12-31,AU000000COH5,3.2653496362990894e-18
2019-12-31,AU000000CPU5,0.0
2019-12-31,AU000000CQR9,0.0
2019-12-31,AU000000CSL8,0.0
2019-12-31,AU000000CSR5,0.0
2019-12-31,AU000000CWY3,5.159484232385882e-20
2019-12-31,AU000000DOW2,0.0
2019-12-31,AU000000DXS1,5.432097857138156e-19
2019-12-31,AU000000ELD6,4.001453790063267e-18
2019-12-31,AU000000ERA9,0.0
2019-12-31,AU000000FLT9,2.209039032642442e-19
2019-12-31,AU000000GMG2,0.0
2019-12-31,AU000000GPT8,0.0
2019-12-31,AU000000GWA4,4.120184676555845e-19
2019-12-31,AU000000HIL8,0.0
2019-12-31,AU000000HVN7,7.951311407722809e-19
2019-12-31,AU000000IAG3,0.0
2019-12-31,AU000000IFL2,0.0
2019-12-31,AU000000IGO4,0.0
2019-12-31,AU000000ILU1,0.0
2019-12-31,AU000000IRE2,7.815252197101067e-19
2019-12-31,AU000000IVC8,0.0
2019-12-31,AU000000JBH7,1.3754903510255133e-18
2019-12-31,AU000000LLC3,0.0
2019-12-31,AU000000MAH3,3.5003503793916045e-19
2019-12-31,AU000000MGR9,0.0
2019-12-31,AU000000MGX7,0.01068817689164476
2019-12-31,AU000000MND5,2.830079819355314e-18
2019-12-31,AU000000MQG1,3.0737972434725897e-18
2019-12-31,AU000000MTS0,0.0
2019-12-31,AU000000NAB4,0.0
2019-12-31,AU000000NCM7,4.700009408646129e-18
2019-12-31,AU000000ORG5,0.0
2019-12-31,AU000000ORI1,1.4049941322482963e-18
2019-12-31,AU000000OZL8,0.0
2019-12-31,AU000000PPT9,0.0
2019-12-31,AU000000QAN2,0.0
2019-12-31,AU000000QBE9,0.0
2019-12-31,AU000000RHC8,0.0
2019-12-31,AU000000SBM8,0.0
2019-12-31,AU000000SDG6,4.40770372648522e-19
2019-12-31,AU000000SEK6,0.0
2019-12-31,AU000000SGM7,0.0
2019-12-31,AU000000SGP0,3.97494841945378e-18
2019-12-31,AU000000SHL7,0.0
2019-12-31,AU000000SIG5,0.016237357855265838
2019-12-31,AU000000STO6,0.0
2019-12-31,AU000000SUN6,1.3421163390967204e-19
2019-12-31,AU000000SWM4,0.0
2019-12-31,AU000000SXL4,0.0
2019-12-31,AU000000TAH8,2.971061979559151e-18
2019-12-31,AU000000TCL6,0.0
2019-12-31,AU000000TLS2,0.0
2019-12-31,AU000000WBC1,0.0
2019-12-31,AU000000WES1,6.266582068264799e-19
2019-12-31,AU000000WOR2,5.781163756855127e-18
2019-12-31,AU000000WOW2,5.879166088123259e-19
2019-12-31,AU0000032187,0.0
2019-12-31,AU0000033359,1.9432328883004507e-18
2019-12-31,AU0000038911,0.0
2019-12-31,AU0000088338,0.0
2019-12-31,AU0000224040,0.0
2019-12-31,BMG2108M2182,0.0
2019-12-31,BMG2178K1009,0.0
2019-12-31,BMG2442N1048,0.0
2019-12-31,BMG2624N1535,0.028759811788246846
2019-12-31,BMG4600H1198,0.0
2019-12-31,BMG507361001,0.0034773021115617605
2019-12-31,BMG524401079,4.518492851300555e-19
2019-12-31,BMG5320C1082,0.0
2019-12-31,BMG668971101,0.0
2019-12-31,BMG677491539,0.0
2019-12-31,BMG684371393,0.0
2019-12-31,BMG8063F1068,0.0
2019-12-31,BMG8403G1033,0.0
2019-12-31,BMG988031446,0.04240834092778524
2019-12-31,HK0000049939,0.0
2019-12-31,HK0000055878,0.0
2019-12-31,HK0000139300,1.1033821292778281e-18
2019-12-31,HK0000592854,0.0
2019-12-31,HK0000608585,1.375427345165719e-18
2019-12-31,HK0000745908,2.549464313824404e-18
2019-12-31,HK0002007356,0.1537007560202656
2019-12-31,HK0003000038,0.0005666327123042643
2019-12-31,HK0004000045,0.0
2019-12-31,HK0006000050,0.018705996216494315
2019-12-31,HK0008011667,0.0
2019-12-31,HK0010000088,0.0
2019-12-31,HK0011000095,0.0
2019-12-31,HK0012000102,0.0
2019-12-31,HK0014000126,0.0
2019-12-31,HK0016000132,0.0
2019-12-31,HK0019000162,0.0
2019-12-31,HK0023000190,0.0
2019-12-31,HK0066009694,0.0
2019-12-31,HK0083000502,1.1587940969563926e-19
2019-12-31,HK0101000591,2.7354260835962058e-18
2019-12-31,HK0144000764,1.040360740139862e-19
2019-12-31,HK0165000859,0.0
2019-12-31,HK0200030994,1.5855919027822291e-18
2019-12-31,HK0242001243,0.0
2019-12-31,HK0270001396,0.07319936990265802
2019-12-31,HK0291001490,5.035324844252971e-19
2019-12-31,HK0293001514,1.5246773468983886e-18
2019-12-31,HK0308001558,0.0
2019-12-31,HK0363006039,0.0
2019-12-31,HK0388045442,0.0
2019-12-31,HK0392044647,7.858144332744281e-20
2019-12-31,HK0440001847,5.092906684564782e-19
2019-12-31,HK0688002218,1.036174009504117e-18
2019-12-31,HK0823032773,0.021331702652268997
2019-12-31,HK0836012952,0.0
2019-12-31,HK2380027329,0.0
2019-12-31,HK2388011192,0.0
2019-12-31,IE00BKVD2N49,4.3246877554319752e-19
2019-12-31,JP3027670003,0.0
2019-12-31,JP3027680002,0.0
2019-12-31,JP3039710003,1.3579294968934934e-19
2019-12-31,JP3040890000,0.0
2019-12-31,JP3102000001,0.0
2019-12-31,JP3108600002,0.0
2019-12-31,JP3111200006,2.1842481885648264e-18
2019-12-31,JP3112000009,1.4712798781786209e-18
2019-12-31,JP3116000005,0.001269378560431
2019-12-31,JP3118000003,6.307922405369634e-19
2019-12-31,JP3119600009,0.004475886158239288
2019-12-31,JP3122400009,1.401734349564658e-19
2019-12-31,JP3122800000,1.2035289285992934e-18
2019-12-31,JP3125800007,0.00025624069557809276
2019-12-31,JP3126340003,5.906280505445977e-19
2019-12-31,JP3126400005,1.0851453226308877e-18
2019-12-31,JP3131400008,1.235627290838633e-18
2019-12-31,JP3131430005,0.0
2019-12-31,JP3134800006,3.19535612163609e-19
2019-12-31,JP3137200006,0.0
2019-12-31,JP3143000002,0.00016568062279490427
2019-12-31,JP3143600009,0.0
2019-12-31,JP3148800000,1.0522767805019418e-18
2019-12-31,JP3152740001,0.025948702299577932
2019-12-31,JP3156400008,0.0
2019-12-31,JP3158800007,8.159671368645063e-20
2019-12-31,JP3160400002,1.3047262152686485e-18
2019-12-31,JP3162600005,1.305335216199096e-18
2019-12-31,JP3164630000,4.2692884081448014e-05
2019-12-31,JP3164800009,0.0
2019-12-31,JP3165600002,4.708427364763306e-19
2019-12-31,JP3165700000,0.002250394961370408
2019-12-31,JP3166000004,1.0319130004022906e-18
2019-12-31,JP3172100004,1.9629290784814437e-18
2019-12-31,JP3173400007,0.0
2019-12-31,JP3174410005,0.0
2019-12-31,JP3180400008,5.482114646968009e-19
2019-12-31,JP3188220002,1.0067374622049961e-18
2019-12-31,JP3190000004,4.602456294306736e-19
2019-12-31,JP3194000000,0.0
2019-12-31,JP3196000008,0.0
2019-12-31,JP3197600004,4.279400202031087e-19
2019-12-31,JP3197800000,1.1838826951631148e-18
2019-12-31,JP3198900007,0.0001692311730686685
2019-12-31,JP3200450009,0.0
2019-12-31,JP3201200007,0.0
2019-12-31,JP3203500008,1.6696283690553822e-18
2019-12-31,JP3205800000,1.8070490175662607e-18
2019-12-31,JP3209000003,0.0
2019-12-31,JP3210200006,0.0
2019-12-31,JP3215800008,0.0
2019-12-31,JP3218900003,5.697906422336441e-18
2019-12-31,JP3219000001,0.0
2019-12-31,JP3223800008,1.5840546342416682e-18
2019-12-31,JP3224200000,2.7556865496526215e-19
2019-12-31,JP3228600007,0.04621442823961279
2019-12-31,JP3229400001,7.186840891419178e-20
2019-12-31,JP3236200006,0.0
2019-12-31,JP3240400006,1.3109060654538025e-19
2019-12-31,JP3242800005,0.0
2019-12-31,JP3243600008,0.0
2019-12-31,JP3246400000,0.0
2019-12-31,JP3249600002,5.181554211876064e-19
2019-12-31,JP3256000005,0.0
2019-12-31,JP3258000003,1.0631745052600166e-19
2019-12-31,JP3260800002,0.03534871602644229
2019-12-31,JP3263000006,0.025527039127418653
2019-12-31,JP3266400005,2.088578114022689e-18
2019-12-31,JP3268950007,0.0
2019-12-31,JP3269600007,2.38322337423462e-19
2019-12-31,JP3270000007,0.0
2019-12-31,JP3271400008,0.0
2019-12-31,JP3274400005,1.4621132691898623e-18
2019-12-31,JP3276400003,0.0
2019-12-31,JP3277800003,0.0
2019-12-31,JP3278600006,0.0
2019-12-31,JP3280200001,0.0
2019-12-31,JP3283650004,2.9075065978725874e-19
2019-12-31,JP3289800009,0.0
2019-12-31,JP3292200007,5.71819725894591e-19
2019-12-31,JP3293200006,0.000992559672067787
2019-12-31,JP3294460005,8.698705964942517e-19
2019-12-31,JP3300200007,0.0
2019-12-31,JP3300600008,0.0
2019-12-31,JP3304200003,0.0
2019-12-31,JP3305530002,2.3617299351420934e-18
2019-12-31,JP3305800009,0.0
2019-12-31,JP3305990008,0.09273197513278063
2019-12-31,JP3320800000,0.0
2019-12-31,JP3322930003,0.0
2019-12-31,JP3326410002,0.050892470368480255
2019-12-31,JP3336000009,0.0
2019-12-31,JP3336600006,0.03807451059081879
2019-12-31,JP3347200002,0.0
2019-12-31,JP3350800003,1.734723475976807e-18
2019-12-31,JP3351100007,1.0761327071709288e-18
2019-12-31,JP3351500008,0.0
2019-12-31,JP3351600006,9.457629235629293e-19
2019-12-31,JP3352000008,0.0
2019-12-31,JP3352400000,0.0
2019-12-31,JP3357200009,0.0
2019-12-31,JP3358000002,0.0
2019-12-31,JP3358200008,0.0
2019-12-31,JP3358800005,1.812666764729852e-19
2019-12-31,JP3359600008,0.0
2019-12-31,JP3362700001,8.999979320896574e-19
2019-12-31,JP3368000000,0.0
2019-12-31,JP3371200001,0.0
2019-12-31,JP3375800004,0.0
2019-12-31,JP3381000003,1.2837770954906751e-18
2019-12-31,JP3385820000,1.8190586272001456e-18
2019-12-31,JP3385980002,7.567473879203275e-19
2019-12-31,JP3386030005,8.857980417866735e-19
2019-12-31,JP3388200002,5.824645007011454e-19
2019-12-31,JP3389900006,0.0
2019-12-31,JP3397200001,4.507745787445778e-19
2019-12-31,JP3398000004,0.0
2019-12-31,JP3399400005,1.3547412509989543e-18
2019-12-31,JP3400900001,0.024133626547754215
2019-12-31,JP3401400001,1.4319255747303818e-18
2019-12-31,JP3402600005,0.0
2019-12-31,JP3404200002,0.0
2019-12-31,JP3404600003,0.0
2019-12-31,JP3405400007,6.191918589669588e-19
2019-12-31,JP3407200009,0.0
2019-12-31,JP3407400005,0.0
2019-12-31,JP3409000001,1.8566764640844235e-18
2019-12-31,JP3411000007,4.614561878548397e-18
2019-12-31,JP3414750004,0.0
2019-12-31,JP3415400005,0.0
2019-12-31,JP3419050004,1.0517621857800842e-18
2019-12-31,JP3419400001,6.793686794450948e-20
2019-12-31,JP3420600003,4.332668248351435e-19
2019-12-31,JP3421100003,1.1595197309211204e-18
2019-12-31,JP3421800008,0.0
2019-12-31,JP3425000001,1.1299837605088978e-18
2019-12-31,JP3429800000,0.0
2019-12-31,JP3435000009,0.0
2019-12-31,JP3436100006,0.0
2019-12-31,JP3443600006,0.0
2019-12-31,JP3449020001,0.0
2019-12-31,JP3452000007,6.045509287869782e-19
2019-12-31,JP3456000003,0.0
2019-12-31,JP3459600007,1.568310354543847e-18
2019-12-31,JP3463000004,0.0
2019-12-31,JP3475350009,0.0
2019-12-31,JP3481800005,0.0
2019-12-31,JP3485800001,0.0
2019-12-31,JP3486800000,0.0008912017630172836
2019-12-31,JP3491000000,0.0
2019-12-31,JP3493400000,8.830894852524933e-20
2019-12-31,JP3493800001,7.91702612390462e-19
2019-12-31,JP3494600004,0.0
2019-12-31,JP3495000006,0.0
2019-12-31,JP3496400007,0.0
2019-12-31,JP3499800005,1.3018547620419911e-18
2019-12-31,JP3502200003,0.0
2019-12-31,JP3505000004,0.0
2019-12-31,JP3511800009,0.0
2019-12-31,JP3519400000,1.4654730673405331e-18
2019-12-31,JP3522200009,0.0
2019-12-31,JP3526600006,1.8289775633314166e-18
2019-12-31,JP3528600004,0.0
2019-12-31,JP3535800001,0.0
2019-12-31,JP3538800008,3.8815657946646473e-19
2019-12-31,JP3539220008,1.6487021730308295e-18
2019-12-31,JP3544000007,2.9449612230947405e-19
2019-12-31,JP3546800008,2.8695723781302824e-19
2019-12-31,JP3548610009,0.0
2019-12-31,JP3549600009,0.0
2019-12-31,JP3551200003,0.0
2019-12-31,JP3551500006,0.0
2019-12-31,JP3551520004,1.6306470768420604e-18
2019-12-31,JP3560800009,0.0
2019-12-31,JP3566800003,1.1858849470369803e-18
2019-12-31,JP3571400005,0.0
2019-12-31,JP3573000001,0.04543252385884613
2019-12-31,JP3574200006,1.2199449334431762e-18
2019-12-31,JP3579800008,0.0
2019-12-31,JP3582600007,0.0
2019-12-31,JP3585800000,8.236938452667048e-20
2019-12-31,JP3588600001,0.0
2019-12-31,JP3592200004,5.631183389451539e-19
2019-12-31,JP3595200001,3.019960582421491e-19
2019-12-31,JP3596200000,0.0
2019-12-31,JP3597800006,1.7310658940030655e-19
2019-12-31,JP3598600009,0.0
2019-12-31,JP3599000001,0.0
2019-12-31,JP3600200004,0.0
2019-12-31,JP3605400005,1.0056226537841297e-18
2019-12-31,JP3613000003,0.05388243704647717
2019-12-31,JP3613400005,1.0387331786623237e-18
2019-12-31,JP3619800000,0.0
2019-12-31,JP3621000003,0.0005818618251042313
2019-12-31,JP3625000009,0.0
2019-12-31,JP3626800001,0.0
2019-12-31,JP3629000005,0.0
2019-12-31,JP3633400001,0.0
2019-12-31,JP3634200004,0.0
2019-12-31,JP3634600005,1.8485882723048675e-18
2019-12-31,JP3635000007,0.0
2019-12-31,JP3635400009,0.0
2019-12-31,JP3637300009,6.310480581274195e-06
2019-12-31,JP3638600001,1.6263230822562593e-18
2019-12-31,JP3657400002,0.0060615375894776955
2019-12-31,JP3658850007,0.0
2019-12-31,JP3659000008,0.0
2019-12-31,JP3663900003,1.450841968486624e-19
2019-12-31,JP3665200006,9.488371956349715e-19
2019-12-31,JP3667600005,1.0088544811482496e-18
2019-12-31,JP3670800006,0.0
2019-12-31,JP3672400003,1.0389471308706031e-18
2019-12-31,JP3675600005,1.1605443132456278e-18
2019-12-31,JP3676800000,2.348846732130002e-19
2019-12-31,JP3678000005,2.218286127053483e-18
2019-12-31,JP3684000007,3.749765168330853e-18
2019-12-31,JP3684400009,5.917031336820913e-19
2019-12-31,JP3686800008,0.0
2019-12-31,JP3688370000,5.7569051753217185e-19
2019-12-31,JP3689500001,0.0
2019-12-31,JP3695200000,8.016672121602186e-19
2019-12-31,JP3711200000,0.0
2019-12-31,JP3711600001,0.0007772844272367309
2019-12-31,JP3718800000,3.9324758036712634e-19
2019-12-31,JP3720800006,0.0
2019-12-31,JP3721400004,5.186301891424148e-19
2019-12-31,JP3726200003,0.0
2019-12-31,JP3726800000,2.357519827147127e-19
2019-12-31,JP3732200005,1.3086964167439498e-18
2019-12-31,JP3733000008,1.240874431046937e-18
2019-12-31,JP3733400000,1.7318089577858743e-18
2019-12-31,JP3734800000,0.0
2019-12-31,JP3735400008,2.060167732273521e-18
2019-12-31,JP3738600000,1.4680499543261406e-18
2019-12-31,JP3742600004,1.4440046524644694e-19
2019-12-31,JP3743000006,0.014331105574735579
2019-12-31,JP3753000003,1.4223272571406065e-18
2019-12-31,JP3756100008,0.0020375950276661954
2019-12-31,JP3756600007,1.7250694511003899e-19
2019-12-31,JP3762600009,6.196517084634792e-19
2019-12-31,JP3762800005,0.0
2019-12-31,JP3765400001,5.324148109881627e-19
2019-12-31,JP3766550002,2.224784031469745e-18
2019-12-31,JP3769000005,0.0
2019-12-31,JP3771800004,0.0
2019-12-31,JP3774200004,1.981594788520921e-18
2019-12-31,JP3778630008,0.0
2019-12-31,JP3780100008,1.7954891575609444e-18
2019-12-31,JP3783420007,0.03118963123699833
2019-12-31,JP3783600004,4.1707073332041916e-19
2019-12-31,JP3786200000,0.0011788073783642644
2019-12-31,JP3787000003,0.0
2019-12-31,JP3788600009,9.47709286359932e-19
2019-12-31,JP3789000001,8.433281166268017e-20
2019-12-31,JP3791200003,0.0
2019-12-31,JP3792600003,0.0
2019-12-31,JP3796150005,0.0
2019-12-31,JP3799000009,0.0
2019-12-31,JP3802300008,4.720610147091996e-05
2019-12-31,JP3802400006,6.431613323401544e-19
2019-12-31,JP3811000003,1.045620289676299e-18
2019-12-31,JP3814000000,0.0
2019-12-31,JP3814800003,0.023935960226316146
2019-12-31,JP3818000006,1.8981137170959974e-18
2019-12-31,JP3819400007,3.1859197374394372e-21
2019-12-31,JP3820000002,1.5016216518010554e-19
2019-12-31,JP3826800009,0.0
2019-12-31,JP3827200001,8.994486990308423e-20
2019-12-31,JP3830000000,0.0
2019-12-31,JP3830800003,0.0
2019-12-31,JP3834800009,1.2378752970606717e-18
2019-12-31,JP3835620000,0.0
2019-12-31,JP3837800006,1.1729321813591282e-18
2019-12-31,JP3841800000,0.0
2019-12-31,JP3845400005,0.0
2019-12-31,JP3850200001,0.0
2019-12-31,JP3854600008,0.0
2019-12-31,JP3862400003,0.0
2019-12-31,JP3863800003,0.0
2019-12-31,JP3866800000,1.1925857955140524e-19
2019-12-31,JP3868400007,0.0
2019-12-31,JP3869010003,0.0
2019-12-31,JP3870000001,8.702258302587774e-19
2019-12-31,JP3870400003,0.0
2019-12-31,JP3877600001,1.116053788951816e-18
2019-12-31,JP3885400006,0.0
2019-12-31,JP3888300005,4.9891126663166e-19
2019-12-31,JP3888400003,7.977854773292167e-21
2019-12-31,JP3890310000,1.524453444397908e-18
2019-12-31,JP3890350006,3.1425492018260582e-18
2019-12-31,JP3891600003,7.583888764608506e-19
2019-12-31,JP3893200000,0.0
2019-12-31,JP3893600001,8.555175972516382e-19
2019-12-31,JP3894900004,0.0
2019-12-31,JP3896800004,0.0
2019-12-31,JP3898400001,6.412185522800186e-19
2019-12-31,JP3899600005,8.543545288671612e-19
2019-12-31,JP3900000005,1.8471320228085905e-18
2019-12-31,JP3901200000,0.0
2019-12-31,JP3902000003,0.0
2019-12-31,JP3902400005,0.0
2019-12-31,JP3902900004,2.582049655484769e-19
2019-12-31,JP3903000002,0.0
2019-12-31,JP3906000009,0.0
2019-12-31,JP3910660004,9.750930184159822e-19
2019-12-31,JP3914400001,0.0
2019-12-31,JP3919800007,0.0
2019-12-31,JP3931600005,0.0
2019-12-31,JP3933800009,7.324912838120475e-19
2019-12-31,JP3935600001,1.1142333168926951e-18
2019-12-31,JP3939000000,0.0
2019-12-31,JP3940000007,0.0
2019-12-31,JP3940400009,0.0
2019-12-31,JP3942400007,0.0
2019-12-31,JP3942600002,0.0
2019-12-31,JP3942800008,1.1594959979603297e-18
2019-12-31,JP3944130008,7.869838839076822e-19
2019-12-31,JP3951600000,0.0
2019-12-31,JP3955000009,2.2515671131454256e-18
2019-12-31,JP3967200001,1.1750571915896947e-18
2019-12-31,JP3973400009,3.3006635869396175e-18
2019-12-31,JP3977400005,0.0
2019-12-31,JP3982100004,0.0560544480808766
2019-12-31,JP3982800009,0.0
2019-12-31,JP3992400006,0.0
2019-12-31,KYG0535Q1331,1.343780922610306e-19
2019-12-31,KYG2108Y1052,7.265062193459674e-19
2019-12-31,KYG210961051,0.004611320676295784
2019-12-31,KYG217651051,0.0
2019-12-31,KYG525621408,1.9671309142692916e-18
2019-12-31,KYG5427W1309,3.1363472429252426e-19
2019-12-31,KYG548561284,0.0
2019-12-31,KYG9431R1039,0.0
2019-12-31,MU0117U00026,0.04114732595998883
2019-12-31,NZAIAE0002S6,1.4898834530803663e-18
2019-12-31,NZAIRE0001S2,0.0
2019-12-31,NZCENE0001S6,0.0
2019-12-31,NZFBUE0001S0,0.0
2019-12-31,NZSKCE0001S2,0.0
2019-12-31,NZTELE0001S4,1.1606068748151865e-18
2019-12-31,SG0531000230,0.0
2019-12-31,SG1B51001017,1.1763721023167581e-18
2019-12-31,SG1F60858221,1.883838027701275e-18
2019-12-31,SG1J26887955,8.371875227624327e-19
2019-12-31,SG1L01001701,6.329004385972496e-19
2019-12-31,SG1M31001969,3.8673438979395826e-19
2019-12-31,SG1M51904654,0.0
2019-12-31,SG1M77906915,0.0
2019-12-31,SG1N31909426,0.0
2019-12-31,SG1P66918738,0.0
2019-12-31,SG1R50925390,1.4605486428475816e-18
2019-12-31,SG1R89002252,0.0
2019-12-31,SG1S04926220,0.0
2019-12-31,SG1S76928401,0.0
2019-12-31,SG1S83002349,0.0
2019-12-31,SG1T58930911,0.0002644626075341078
2019-12-31,SG1T75931496,0.0
2019-12-31,SG1U68934629,6.564222449743769e-19
2019-12-31,SG1V61937297,0.0
2019-12-31,SG2B80958517,2.5085588181353662e-18
2019-12-31,SG9999000020,2.6549336813768696e-19
2019-12-31,SG9999003735,1.706940795306866e-17
2019-12-31,SGXE21576413,7.096436703472103e-19
2019-12-31,SGXE34184239,1.2302040832031243e-18
2019-12-31,US89677Q1076,9.188694392348534e-18
2020-12-31,AU000000ABC7,0.0
2020-12-31,AU000000ALL7,2.5514816435124783e-19
2020-12-31,AU000000AMP6,8.962537148478739e-20
2020-12-31,AU000000ANN9,1.386057555706768e-18
2020-12-31,AU000000ANZ3,0.0
2020-12-31,AU000000APA1,0.0
2020-12-31,AU000000ASX7,4.171960740577752e-19
2020-12-31,AU000000BEN6,0.0
2020-12-31,AU000000BHP4,0.0
2020-12-31,AU000000BLD2,0.0
2020-12-31,AU000000BOQ8,6.450212316612256e-19
2020-12-31,AU000000BPT9,0.0
2020-12-31,AU000000BSL0,0.0
2020-12-31,AU000000BWP3,1.0575441836551764e-18
2020-12-31,AU000000CBA7,7.96640424787141e-19
2020-12-31,AU000000CGF5,3.3350529945749317e-19
2020-12-31,AU000000CIM7,2.8912709870044873e-19
2020-12-31,AU000000COH5,0.0
2020-12-31,AU000000CPU5,1.8810024328578195e-18
2020-12-31,AU000000CQR9,1.3544635411064507e-19
2020-12-31,AU000000CSL8,2.9215795171195793e-19
2020-12-31,AU000000CSR5,0.0
2020-12-31,AU000000CWY3,8.717645704323717e-20
2020-12-31,AU000000DOW2,0.0
2020-12-31,AU000000DXS1,0.0
2020-12-31,AU000000ELD6,0.0
2020-12-31,AU000000ERA9,2.00737391523142e-18
2020-12-31,AU000000FLT9,0.0
2020-12-31,AU000000GMG2,2.867965827941104e-19
2020-12-31,AU000000GPT8,1.4080596255386558e-18
2020-12-31,AU000000GWA4,6.124967554794882e-19
2020-12-31,AU000000HIL8,6.786253580784578e-18
2020-12-31,AU000000HVN7,0.0
2020-12-31,AU000000IAG3,0.0
2020-12-31,AU000000IFL2,2.174125039977917e-18
2020-12-31,AU000000IGO4,2.6616233841590207e-19
2020-12-31,AU000000ILU1,0.0
2020-12-31,AU000000IRE2,0.0
2020-12-31,AU000000IVC8,0.0
2020-12-31,AU000000JBH7,4.958162983023602e-19
2020-12-31,AU000000LLC3,0.0
2020-12-31,AU000000MAH3,1.5698193458305876e-18
2020-12-31,AU000000MGR9,9.032633355507579e-20
2020-12-31,AU000000MGX7,1.8651793574595185e-18
2020-12-31,AU000000MND5,0.0
2020-12-31,AU000000MQG1,0.0
2020-12-31,AU000000MTS0,2.494377046037986e-18
2020-12-31,AU000000NAB4,0.0
2020-12-31,AU000000NCM7,0.0
2020-12-31,AU000000ORG5,0.0
2020-12-31,AU000000ORI1,1.6120362428887947e-18
2020-12-31,AU000000OZL8,6.328434834095428e-19
2020-12-31,AU000000PPT9,1.6146580743680561e-18
2020-12-31,AU000000QAN2,0.0
2020-12-31,AU000000QBE9,0.0
2020-12-31,AU000000RHC8,3.238499456958444e-19
2020-12-31,AU000000SBM8,4.595160694282037e-19
2020-12-31,AU000000SDG6,0.02012337204926463
2020-12-31,AU000000SEK6,1.174838648361512e-18
2020-12-31,AU000000SGM7,0.0
2020-12-31,AU000000SGP0,0.0
2020-12-31,AU000000SHL7,7.95664072491448e-19
2020-12-31,AU000000SIG5,0.0
2020-12-31,AU000000STO6,0.0
2020-12-31,AU000000SUN6,9.292483006206367e-19
2020-12-31,AU000000SWM4,0.0
2020-12-31,AU000000SXL4,0.0
2020-12-31,AU000000TAH8,8.84706795644103e-19
2020-12-31,AU000000TCL6,4.996850452068773e-19
2020-12-31,AU000000TLS2,0.0
2020-12-31,AU000000WBC1,6.183376970252822e-19
2020-12-31,AU000000WES1,0.0
2020-12-31,AU000000WOR2,0.0
2020-12-31,AU000000WOW2,5.30005635956687e-19
2020-12-31,AU0000032187,1.1545735726606224e-20
2020-12-31,AU0000033359,0.0
2020-12-31,AU0000038911,1.1058784872241358e-18
2020-12-31,AU0000088338,2.655498972292301e-18
2020-12-31,AU0000224040,0.0
2020-12-31,BMG2108M2182,3.3457240673627543e-19
2020-12-31,BMG2178K1009,0.0
2020-12-31,BMG2442N1048,9.915030914390723e-19
2020-12-31,BMG2624N1535,0.03905027188367026
2020-12-31,BMG4600H1198,0.0
2020-12-31,BMG507361001,0.03728793888100371
2020-12-31,BMG524401079,0.0
2020-12-31,BMG5320C1082,0.0
2020-12-31,BMG668971101,0.0
2020-12-31,BMG677491539,0.0
2020-12-31,BMG684371393,9.221392005699414e-19
2020-12-31,BMG8063F1068,1.7061864284105926e-19
2020-12-31,BMG8403G1033,4.945425723972551e-19
2020-12-31,BMG988031446,0.008612366326896657
2020-12-31,HK0000049939,1.3857983076328886e-18
2020-12-31,HK0000055878,0.0
2020-12-31,HK0000139300,2.6518960263670363e-19
2020-12-31,HK0000592854,0.0
2020-12-31,HK0000608585,0.0
2020-12-31,HK0000745908,0.0
2020-12-31,HK0002007356,0.09265621390299092
2020-12-31,HK0003000038,0.007429927384178452
2020-12-31,HK0004000045,1.5246354924105986e-18
2020-12-31,HK0006000050,0.015520676108445867
2020-12-31,HK0008011667,0.023706282246561912
2020-12-31,HK0010000088,0.0
2020-12-31,HK0011000095,7.047314121155779e-19
2020-12-31,HK0012000102,0.0
2020-12-31,HK0014000126,0.0
2020-12-31,HK0016000132,0.0
2020-12-31,HK0019000162,0.0
2020-12-31,HK0023000190,5.48414767900044e-19
2020-12-31,HK0066009694,0.0
2020-12-31,HK0083000502,7.527488419299995e-19
2020-12-31,HK0101000591,0.0
2020-12-31,HK0144000764,0.0
2020-12-31,HK0165000859,0.026600106050634426
2020-12-31,HK0200030994,0.0
2020-12-31,HK0242001243,0.0
2020-12-31,HK0270001396,0.030741367523387634
2020-12-31,HK0291001490,0.0
